TIMESTAMP_START,TIMESTAMP_END,CO2,FC,FCH4,G,H,LE,WD,WS,USTAR,PA,RH,TA,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,P,T_SONIC,TS_1_1_1,TS_1_2_1,TS_1_3_1,WTD,FC_F,H_F,LE_F
201601010500 ,201601010530 ,-9999,-9999,-9999,-12.60604,-9999,-9999,155.388,0.11832,-9999,-9999,-9999,-6.49507,-8.31314,0,3.28011,280.746,285.779,0,-7.28786,3.12596,3.73995,7.00315,0.000644,-9999,-9999,-9999
201601010530 ,201601010600 ,-9999,-9999,-9999,-12.70683,-9999,-9999,53.6552,0.725801,-9999,-9999,-9999,-5.74875,-7.79858,0,3.00016,283.032,287.829,0,-6.3872,3.08591,3.70463,6.96289,0.000636,-9999,-9999,-9999
201601010600 ,201601010630 ,-9999,-9999,-9999,-12.48858,-9999,-9999,47.3226,0.777683,-9999,-9999,-9999,-4.67521,-7.35446,0,2.74459,286.315,290.925,0,-5.4717,3.02261,3.66932,6.95234,0.000602,-9999,-9999,-9999
201601010630 ,201601010700 ,-9999,-9999,-9999,-12.53719333,-9999,-9999,85.475,0.280899,-9999,-9999,-9999,-4.77327,-7.13848,0,2.59088,285.965,290.513,0,-5.53941,3.04339,3.67811,6.96388,0.000562,-9999,-9999,-9999
201601010700 ,201601010730 ,-9999,-9999,-9999,-12.77646333,-9999,-9999,271.004,0.160973,-9999,-9999,-9999,-5.95438,-7.17358,0,2.75224,282.824,287.246,0,-7.09495,3.05236,3.69088,6.99359,0.000521,-9999,-9999,-9999
201601010730 ,201601010800 ,-9999,-9999,-9999,-12.97875333,-9999,-9999,181.914,0.285291,-9999,-9999,-9999,-6.32516,-7.10222,0,2.73935,281.395,285.758,0,-7.1874,3.05342,3.68425,6.99789,0.00047,-9999,-9999,-9999
201601010800 ,201601010830 ,-9999,-9999,-9999,-13.14044333,-9999,-9999,202.098,0.0869053,-9999,-9999,-9999,-6.83199,-7.65579,0,3.36367,278.481,282.773,0,-7.8045,3.03835,3.66406,6.98035,0.000412,-9999,-9999,-9999
201601010830 ,201601010900 ,-9999,-9999,-9999,-13.25243,-9999,-9999,183.663,0.143004,-9999,-9999,-9999,-6.92168,-2.3605,24.7645,22.9416,277.825,282.001,0,-7.84586,3.02112,3.6567,6.9942,0.000356,-9999,-9999,-9999
201601010900 ,201601010930 ,-9999,-9999,-9999,-13.09293667,-9999,-9999,33.612,0.464814,-9999,-9999,-9999,-5.34525,19.8399,87.2787,63.361,287.118,291.185,0,-6.01338,2.95428,3.62255,6.97182,0.000292,-9999,-9999,-9999
201601010930 ,201601011000 ,-9999,-9999,-9999,-12.24463333,-9999,-9999,35.7587,0.672427,-9999,-9999,-9999,-3.07607,51.539,146.589,90.7201,298.1,302.416,0,-4.18676,2.86291,3.5618,6.90849,0.000229,-9999,-9999,-9999
201601011000 ,201601011030 ,-9999,-9999,-9999,-11.21919,-9999,-9999,33.1156,1.22942,-9999,-9999,-9999,-2.35894,85.2151,192.328,102.187,302.598,307.514,0,-3.28467,2.85681,3.54728,6.90144,0.000167,-9999,-9999,-9999
201601011030 ,201601011100 ,-9999,-9999,-9999,-10.25853333,-9999,-9999,54.3052,0.963304,-9999,-9999,-9999,-1.52893,116.388,224.639,102.473,304.785,310.554,0,-2.30997,2.91296,3.57858,6.93452,0.000104,-9999,-9999,-9999
201601011100 ,201601011130 ,-9999,-9999,-9999,-9.37923,-9999,-9999,52.5203,0.488641,-9999,-9999,-9999,-0.461336,232.066,316.453,62.5229,292.399,314.204,0,-1.39885,2.95377,3.60667,6.95961,0.0000448,-9999,-9999,-9999
201601011130 ,201601011200 ,-9999,-9999,-9999,-8.56153,-9999,-9999,159.455,0.4193,-9999,-9999,-9999,0.474563,314.151,394.59,50.9148,287.171,316.713,0,-0.62742,2.93986,3.58014,6.92366,-0.00000382,-9999,-9999,-9999
201601011200 ,201601011230 ,-9999,-9999,-9999,-7.813516667,-9999,-9999,76.353,0.581895,-9999,-9999,-9999,0.702255,219.032,315.569,54.132,279.192,321.615,0,-0.152907,2.90353,3.53364,6.88117,-0.0000601,-9999,-9999,-9999
201601011230 ,201601011300 ,-9999,-9999,-9999,-7.08336,-9999,-9999,92.2819,0.343469,-9999,-9999,-9999,1.44835,170.038,297.289,44.2945,242.012,324.975,0.1,0.208306,2.90159,3.52896,6.85368,-0.00013,-9999,-9999,-9999
201601011300 ,201601011330 ,-9999,-9999,-9999,-6.507066667,-9999,-9999,32.9093,0.437212,-9999,-9999,-9999,2.15383,145.707,286.31,44.5498,232.472,328.531,0,0.946838,2.89177,3.49413,6.81646,-0.000181,-9999,-9999,-9999
201601011330 ,201601011400 ,-9999,-9999,-9999,-6.143256667,-9999,-9999,265.008,0.569547,-9999,-9999,-9999,2.55611,129.178,267.989,42.6925,233.312,329.435,0,1.45112,2.91437,3.4813,6.78722,-0.000239,-9999,-9999,-9999
201601011400 ,201601011430 ,-9999,-9999,-9999,-5.979193333,-9999,-9999,257.435,0.693958,-9999,-9999,-9999,2.76782,102.996,237.67,39.058,233.394,329.018,0,1.63016,3.13253,3.54333,6.82686,-0.000333,-9999,-9999,-9999
201601011430 ,201601011500 ,-9999,-9999,-9999,-5.98331,-9999,-9999,168.949,0.706608,-9999,-9999,-9999,2.96523,64.9175,197.034,36.339,233.446,329.237,0,2.14942,3.1772,3.72408,6.84569,-0.000429,-9999,-9999,-9999
201601011500 ,201601011530 ,-9999,-9999,-9999,-6.082976667,-9999,-9999,106.491,0.629809,-9999,-9999,-9999,2.82644,21.5403,148.664,33.0352,233.131,327.231,0,2.05643,3.26739,3.79192,6.91404,-0.000515,-9999,-9999,-9999
201601011530 ,201601011600 ,-9999,-9999,-9999,-6.211763333,-9999,-9999,60.3046,0.342729,-9999,-9999,-9999,3.29294,-19.5318,94.1915,20.4765,234.018,327.277,0,2.23839,3.26565,3.76502,6.87809,-0.000593,-9999,-9999,-9999
201601011600 ,201601011630 ,-9999,-9999,-9999,-6.33292,-9999,-9999,220.132,0.175415,-9999,-9999,-9999,3.36139,-58.0344,42.8142,11.0589,234.159,323.96,0,2.27063,3.30768,3.79539,6.90574,-0.000658,-9999,-9999,-9999
201601011630 ,201601011700 ,-9999,-9999,-9999,-6.600556667,-9999,-9999,247.27,0.376097,-9999,-9999,-9999,2.30485,-77.0864,6.90285,1.69758,233.908,316.204,0,1.26236,3.38385,3.78698,6.97365,-0.000743,-9999,-9999,-9999
201601011700 ,201601011730 ,-9999,-9999,-9999,-7.429773333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.130235,-75.6461,0,0.691378,232.523,307.478,0,-9999,3.25593,3.71712,7.0742,-0.000832,-9999,-9999,-9999
201601011730 ,201601011800 ,-9999,-9999,-9999,-8.89646,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.5182,-70.7449,0,1.95565,233.316,302.105,0,-9999,3.22529,3.69418,7.0635,-0.0009,-9999,-9999,-9999
201601011800 ,201601011830 ,-9999,-9999,-9999,-10.46153667,-9999,-9999,93.1861,0.373769,-9999,-9999,-9999,-2.43611,-62.5165,0,2.30049,238.952,299.166,0,-3.06806,3.18788,3.67879,7.03644,-0.000969,-9999,-9999,-9999
201601011830 ,201601011900 ,-9999,-9999,-9999,-11.52942333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.64348,-54.3425,0.0547499,2.33243,246.382,298.446,0,-9999,3.15174,3.64949,7.01053,-0.001040277,-9999,-9999,-9999
201601011900 ,201601011930 ,-9999,-9999,-9999,-12.23442,-9999,-9999,111.614,0.136867,-9999,-9999,-9999,-3.03534,-40.8544,0,2.8013,259.654,297.705,0,-3.69753,3.11795,3.63371,6.99158,-0.001137152,-9999,-9999,-9999
201601011930 ,201601012000 ,-9999,-9999,-9999,-12.67448667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.67244,-31.7855,0,2.65422,267.752,296.882,0,-9999,3.10525,3.62589,6.98164,-0.001277777,-9999,-9999,-9999
201601012000 ,201601012030 ,-9999,-9999,-9999,-12.96862,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.98572,-25.004,0,2.77958,272.916,295.14,0,-9999,3.07846,3.60884,6.97474,-0.001409027,-9999,-9999,-9999
201601012030 ,201601012100 ,-9999,-9999,-9999,-13.12169333,-9999,-9999,253.225,0.152474,-9999,-9999,-9999,-4.50087,-19.5522,0,2.9593,277.483,294.075,0,-5.34806,3.0461,3.5925,6.96293,-0.001464236,-9999,-9999,-9999
201601012100 ,201601012130 ,-9999,-9999,-9999,-13.31304667,-9999,-9999,210.992,0.114611,-9999,-9999,-9999,-5.22779,-15.3114,0,2.68285,279.22,291.848,0,-5.99979,3.02835,3.58092,6.96458,-0.001462152,-9999,-9999,-9999
201601012130 ,201601012200 ,-9999,-9999,-9999,-13.37968333,-9999,-9999,177.226,0.204027,-9999,-9999,-9999,-5.4653,-12.7487,0,3.03404,279.806,289.521,0,-5.95824,3.01137,3.57671,6.95067,-0.001485069,-9999,-9999,-9999
201601012200 ,201601012230 ,-9999,-9999,-9999,-13.48322,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-5.51941,-11.1158,0,3.42456,280.285,287.976,0,-9999,2.99406,3.54882,6.95454,-0.001522569,-9999,-9999,-9999
201601012230 ,201601012300 ,-9999,-9999,-9999,-13.59404333,-9999,-9999,172.87,0.235957,-9999,-9999,-9999,-5.68958,-9.49124,0,3.19836,281.055,287.347,0,-6.39396,2.97053,3.5546,6.9293,-0.001518402,-9999,-9999,-9999
201601012300 ,201601012330 ,-9999,-9999,-9999,-13.58919667,-9999,-9999,226.608,0.0537097,-9999,-9999,-9999,-5.9347,-8.53633,0,3.21451,282.804,288.126,0,-6.50624,2.94931,3.52103,6.94369,-0.001511111,-9999,-9999,-9999
201601012330 ,201601020000 ,-9999,-9999,-9999,-13.69753,-9999,-9999,306.495,0.209881,-9999,-9999,-9999,-5.92484,-8.25834,0,3.22696,283.954,288.985,-9999,-6.69012,2.92225,3.54179,6.90919,-0.001480902,-9999,-9999,-9999
201601020000 ,201601020030 ,-9999,-9999,-9999,-13.6991,-9999,-9999,163.844,0.0340491,-9999,-9999,-9999,-6.10897,-7.70124,0,3.06632,284.528,289.163,0,-6.63421,2.92822,3.50207,6.95519,-0.001372569,-9999,-9999,-9999
201601020030 ,201601020100 ,-9999,-9999,-9999,-13.77637333,-9999,-9999,84.6966,0.40063,-9999,-9999,-9999,-4.69233,-7.24004,0,2.93483,287.773,292.077,0,-5.27124,2.88714,3.52255,6.94114,-0.001171527,-9999,-9999,-9999
201601020100 ,201601020130 ,-9999,-9999,-9999,-13.87177667,-9999,-9999,65.8322,0.357751,-9999,-9999,-9999,-4.10402,-6.9084,0,2.66527,288.944,293.187,0,-5.04896,2.83922,3.47323,6.91216,-0.000975,-9999,-9999,-9999
201601020130 ,201601020200 ,-9999,-9999,-9999,-13.8411,-9999,-9999,65.8636,0.244294,-9999,-9999,-9999,-5.26943,-6.58516,0,2.33912,285.528,289.774,0,-5.98104,2.85552,3.49239,6.90761,-0.000812,-9999,-9999,-9999
201601020200 ,201601020230 ,-9999,-9999,-9999,-13.89174,-9999,-9999,29.8925,0.645235,-9999,-9999,-9999,-4.56261,-6.93487,0,2.74342,287.423,291.614,0,-5.29076,2.83216,3.45546,6.9047,-0.000639,-9999,-9999,-9999
201601020230 ,201601020300 ,-9999,-9999,-9999,-13.78924,-9999,-9999,37.7993,0.813153,-9999,-9999,-9999,-4.33414,-6.43973,0,2.37159,288.843,292.911,0,-5.03911,2.7915,3.43563,6.90198,-0.00053,-9999,-9999,-9999
201601020300 ,201601020330 ,-9999,-9999,-9999,-13.60398667,-9999,-9999,52.4328,0.427434,-9999,-9999,-9999,-4.41209,-6.54607,0,2.60092,287.886,291.831,0,-5.20631,2.80328,3.43052,6.91376,-0.000455,-9999,-9999,-9999
201601020330 ,201601020400 ,-9999,-9999,-9999,-13.63138333,-9999,-9999,25.9725,0.692525,-9999,-9999,-9999,-4.49746,-6.58573,0,2.60723,288.299,292.277,0,-5.22857,2.8169,3.40938,6.90804,-0.000378,-9999,-9999,-9999
201601020400 ,201601020430 ,-9999,-9999,-9999,-13.62156333,-9999,-9999,222.799,0.154093,-9999,-9999,-9999,-5.54797,-6.39598,0,2.54938,286.149,289.849,0,-6.8313,2.81127,3.42668,6.92569,-0.000367,-9999,-9999,-9999
201601020430 ,201601020500 ,-9999,-9999,-9999,-13.80017,-9999,-9999,150.56,0.301272,-9999,-9999,-9999,-6.33901,-6.16843,0,2.18853,282.027,286.008,0,-7.07167,2.80847,3.43328,6.9397,-0.000448,-9999,-9999,-9999
201601020500 ,201601020530 ,-9999,-9999,-9999,-13.87847667,-9999,-9999,231.172,0.128921,-9999,-9999,-9999,-6.46246,-5.87935,0,2.91929,281.018,283.978,0,-7.30495,2.784,3.42707,6.93662,-0.000573,-9999,-9999,-9999
201601020530 ,201601020600 ,-9999,-9999,-9999,-13.18877333,-9999,-9999,185.171,0.648549,-9999,-9999,-9999,-6.22661,-5.00556,0,2.22954,282.763,285.538,0,-7.29705,2.72609,3.37863,6.88826,-0.000709,-9999,-9999,-9999
201601020600 ,201601020630 ,-9999,-9999,-9999,-12.78316333,-9999,-9999,208.635,0.119623,-9999,-9999,-9999,-6.50738,-4.61651,0,2.17181,281.826,284.271,0,-7.41709,2.72073,3.41495,6.89212,-0.000831,-9999,-9999,-9999
201601020630 ,201601020700 ,-9999,-9999,-9999,-12.63887667,-9999,-9999,197.535,0.037319,-9999,-9999,-9999,-6.68495,-5.68705,0,2.54977,279.259,282.397,0,-7.71966,2.73178,3.38592,6.8992,-0.000938,-9999,-9999,-9999
201601020700 ,201601020730 ,-9999,-9999,-9999,-13.02800667,-9999,-9999,248.515,0.292819,-9999,-9999,-9999,-6.792,-6.22438,0,3.0251,278.611,281.81,0,-7.8929,2.7306,3.36844,6.91827,-0.001059027,-9999,-9999,-9999
201601020730 ,201601020800 ,-9999,-9999,-9999,-13.12755333,-9999,-9999,265.298,0.154604,-9999,-9999,-9999,-7.01587,-4.58867,0,2.59926,279.216,281.205,0,-7.86828,2.70557,3.34797,6.89858,-0.001193402,-9999,-9999,-9999
201601020800 ,201601020830 ,-9999,-9999,-9999,-12.45677,-9999,-9999,172.179,0.326468,-9999,-9999,-9999,-5.92565,-5.2302,0.0010741,3.40056,283.896,285.726,0,-6.70774,2.68021,3.33056,6.8747,-0.001329861,-9999,-9999,-9999
201601020830 ,201601020900 ,-9999,-9999,-9999,-11.96161667,-9999,-9999,249.856,0.154242,-9999,-9999,-9999,-5.98448,-3.22819,5.21601,6.09819,283.673,286.017,0,-7.18525,2.66569,3.3028,6.89399,-0.001459027,-9999,-9999,-9999
201601020900 ,201601020930 ,-9999,-9999,-9999,-11.96481,-9999,-9999,202.997,0.423446,-9999,-9999,-9999,-6.12087,10.5961,60.0239,46.9081,284.635,287.144,0,-7.29513,2.66554,3.29864,6.9367,-0.001575694,-9999,-9999,-9999
201601020930 ,201601021000 ,-9999,-9999,-9999,-11.99595,-9999,-9999,201.625,0.29126,-9999,-9999,-9999,-5.24138,35.9187,117.366,78.9826,290.786,293.239,0,-6.60906,2.65841,3.32216,6.90148,-0.001689236,-9999,-9999,-9999
201601021000 ,201601021030 ,-9999,-9999,-9999,-11.55161333,-9999,-9999,51.759,0.397777,-9999,-9999,-9999,-3.17727,69.0702,178.628,107.174,302.219,304.592,0,-4.41195,2.6014,3.28741,6.87109,-0.001803819,-9999,-9999,-9999
201601021030 ,201601021100 ,-9999,-9999,-9999,-10.74425333,-9999,-9999,83.8535,0.332192,-9999,-9999,-9999,-1.57146,116.775,217.435,95.5746,307.025,312.089,0,-2.6221,2.58706,3.273,6.85131,-0.001905902,-9999,-9999,-9999
201601021100 ,201601021130 ,-9999,-9999,-9999,-9.87766,-9999,-9999,110.841,0.355657,-9999,-9999,-9999,-0.783628,255.398,337.881,50.9316,283.237,314.747,0,-1.30313,2.62606,3.29586,6.86099,-0.001981944,-9999,-9999,-9999
201601021130 ,201601021200 ,-9999,-9999,-9999,-8.996396667,-9999,-9999,97.0161,0.527859,-9999,-9999,-9999,0.322183,264.711,348.675,51.177,285.188,318.002,0,-0.537185,2.62636,3.28252,6.8454,-0.002043402,-9999,-9999,-9999
201601021200 ,201601021230 ,-9999,-9999,-9999,-8.19027,-9999,-9999,24.9691,0.753182,-9999,-9999,-9999,0.503757,173.975,253.791,44.466,285.228,320.581,0,-0.305096,2.60821,3.24981,6.81294,-0.002098611,-9999,-9999,-9999
201601021230 ,201601021300 ,-9999,-9999,-9999,-7.429286667,-9999,-9999,268.214,0.540798,-9999,-9999,-9999,0.751599,161.013,244.388,35.5597,273.937,321.737,0,0.0155405,2.62555,3.25114,6.79864,-0.002142361,-9999,-9999,-9999
201601021300 ,201601021330 ,-9999,-9999,-9999,-6.746083333,-9999,-9999,274.887,0.857497,-9999,-9999,-9999,0.644788,99.3083,180.777,23.0591,262.236,320.674,0,-0.127265,2.65359,3.26362,6.82827,-0.002216319,-9999,-9999,-9999
201601021330 ,201601021400 ,-9999,-9999,-9999,-6.285356667,-9999,-9999,284.794,0.364712,-9999,-9999,-9999,0.81439,127.072,209.816,27.2124,267.016,322.565,0,0.181222,2.68168,3.28009,6.83411,-0.002298611,-9999,-9999,-9999
201601021400 ,201601021430 ,-9999,-9999,-9999,-6.036123333,-9999,-9999,330.587,0.788142,-9999,-9999,-9999,0.508647,78.4875,160.947,20.2831,258.548,320.732,0,-0.0369642,2.70468,3.27897,6.85437,-0.002336111,-9999,-9999,-9999
201601021430 ,201601021500 ,-9999,-9999,-9999,-6.001516667,-9999,-9999,272.049,0.721491,-9999,-9999,-9999,0.62614,47.7727,155.425,27.3287,239.17,319.504,0,0.124651,2.73792,3.33136,6.87132,-0.002388194,-9999,-9999,-9999
201601021500 ,201601021530 ,-9999,-9999,-9999,-5.99053,-9999,-9999,30.6571,0.712676,-9999,-9999,-9999,1.07712,10.2518,124.78,26.6827,234.321,322.166,0,0.531925,2.73709,3.3018,6.82225,-0.002503819,-9999,-9999,-9999
201601021530 ,201601021600 ,-9999,-9999,-9999,-5.954488667,-9999,-9999,22.7637,0.526617,-9999,-9999,-9999,1.49111,-23.8995,80.952,17.9169,234.861,321.806,0,0.92004,2.75433,3.29408,6.83258,-0.002655901,-9999,-9999,-9999
201601021600 ,201601021630 ,-9999,-9999,-9999,-5.936778333,-9999,-9999,44.1163,0.693658,-9999,-9999,-9999,1.23616,-55.8332,38.6593,11.1806,234.855,318.177,0,0.523492,2.79565,3.31869,6.84148,-0.002807985,-9999,-9999,-9999
201601021630 ,201601021700 ,-9999,-9999,-9999,-5.944937667,-9999,-9999,40.7729,0.666196,-9999,-9999,-9999,0.168187,-73.2255,6.60652,2.7263,233.917,311.026,0,-0.631434,2.85249,3.37841,6.91125,-0.002916318,-9999,-9999,-9999
201601021700 ,201601021730 ,-9999,-9999,-9999,-5.932893667,-9999,-9999,28.3663,0.725325,-9999,-9999,-9999,-1.15286,-56.0889,0.0236974,1.35936,251.611,306.36,0,-1.88068,2.87227,3.4007,6.95169,-0.002985068,-9999,-9999,-9999
201601021730 ,201601021800 ,-9999,-9999,-9999,-6.11048,-9999,-9999,38.713,0.792044,-9999,-9999,-9999,-1.65489,-30.4751,0,2.56431,277.472,305.379,0,-2.25577,2.83422,3.37338,6.93353,-0.003070485,-9999,-9999,-9999
201601021800 ,201601021830 ,-9999,-9999,-9999,-7.022593333,-9999,-9999,38.1529,0.947586,-9999,-9999,-9999,-1.93754,-17.2445,0,1.32311,289.174,305.094,0,-2.46204,2.80484,3.35953,6.91134,-0.003185068,-9999,-9999,-9999
201601021830 ,201601021900 ,-9999,-9999,-9999,-7.899896667,-9999,-9999,49.9956,0.583113,-9999,-9999,-9999,-2.29036,-13.8355,0,1.6672,290.805,302.973,0,-2.87265,2.80272,3.355,6.91437,-0.003341318,-9999,-9999,-9999
201601021900 ,201601021930 ,-9999,-9999,-9999,-8.719156667,-9999,-9999,31.75,0.762905,-9999,-9999,-9999,-2.44309,-10.9881,0,1.91428,293.003,302.076,0,-3.00039,2.78025,3.34354,6.90256,-0.003502776,-9999,-9999,-9999
201601021930 ,201601022000 ,-9999,-9999,-9999,-9.34222,-9999,-9999,26.2638,1.10834,-9999,-9999,-9999,-2.45296,-7.31665,0,1.47578,296.813,302.653,0,-3.0061,2.73704,3.30557,6.90051,-0.003631943,-9999,-9999,-9999
201601022000 ,201601022030 ,-9999,-9999,-9999,-9.48122,-9999,-9999,26.1413,0.974763,-9999,-9999,-9999,-2.33455,-5.66622,0,1.23519,298.895,303.326,0,-2.87096,2.73401,3.28693,6.88254,-0.003751735,-9999,-9999,-9999
201601022030 ,201601022100 ,-9999,-9999,-9999,-9.362776667,-9999,-9999,129.084,0.429648,-9999,-9999,-9999,-2.54167,-4.53639,0,1.12897,299.224,302.631,0,-3.16284,2.70489,3.34195,6.83025,-0.00386111,-9999,-9999,-9999
201601022100 ,201601022130 ,-9999,-9999,-9999,-9.300556667,-9999,-9999,28.5724,0.678068,-9999,-9999,-9999,-2.93678,-5.00398,0,1.19017,296.778,300.592,0,-3.58959,2.7248,3.31034,6.881,-0.00391736,-9999,-9999,-9999
201601022130 ,201601022200 ,-9999,-9999,-9999,-9.499473333,-9999,-9999,128.042,0.174334,-9999,-9999,-9999,-3.2009,-5.1098,0,1.39411,295.679,299.396,0,-3.94025,2.71238,3.30828,6.88411,-0.003864235,-9999,-9999,-9999
201601022200 ,201601022230 ,-9999,-9999,-9999,-9.782033333,-9999,-9999,130.845,0.246594,-9999,-9999,-9999,-3.70049,-4.76801,0,1.61621,293.655,296.807,0,-4.52488,2.70998,3.30425,6.88603,-0.003725693,-9999,-9999,-9999
201601022230 ,201601022300 ,-9999,-9999,-9999,-9.93471,-9999,-9999,160.897,0.921412,-9999,-9999,-9999,-4.74931,-2.42392,0,0.427238,292.35,294.347,0,-5.60763,2.6834,3.28385,6.87947,-0.003571526,-9999,-9999,-9999
201601022300 ,201601022330 ,-9999,-9999,-9999,-9.759203333,-9999,-9999,177.972,0.6114,-9999,-9999,-9999,-5.15421,-3.75611,0,1.14179,288.862,291.477,0,-6.00345,2.6697,3.27412,6.87408,-0.003338193,-9999,-9999,-9999
201601022330 ,201601030000 ,-9999,-9999,-9999,-10.18661333,-9999,-9999,149.694,0.214255,-9999,-9999,-9999,-5.40163,-5.19113,0,2.10559,285.899,288.985,0,-6.18958,2.67504,3.28674,6.88529,-0.003055901,-9999,-9999,-9999
201601030000 ,201601030030 ,-9999,-9999,-9999,-10.79619667,-9999,-9999,100.711,0.183336,-9999,-9999,-9999,-5.60856,-5.86087,0,2.62974,283.825,287.056,0,-6.44461,2.66432,3.27488,6.89325,-0.002843401,-9999,-9999,-9999
201601030030 ,201601030100 ,-9999,-9999,-9999,-11.38026333,-9999,-9999,194.971,0.210418,-9999,-9999,-9999,-5.334,-5.4631,0,2.49892,285.237,288.2,0,-6.42439,2.63918,3.23686,6.8627,-0.002756943,-9999,-9999,-9999
201601030100 ,201601030130 ,-9999,-9999,-9999,-11.67916333,-9999,-9999,68.3781,0.410164,-9999,-9999,-9999,-5.18529,-6.10537,0,2.83997,285.082,288.347,0,-5.9933,2.60652,3.25223,6.87669,-0.002689235,-9999,-9999,-9999
201601030130 ,201601030200 ,-9999,-9999,-9999,-11.97224667,-9999,-9999,129.938,0.493372,-9999,-9999,-9999,-4.21805,-5.64032,0,2.99841,289.681,292.322,0,-4.91528,2.57268,3.20699,6.8367,-0.002605901,-9999,-9999,-9999
201601030200 ,201601030230 ,-9999,-9999,-9999,-11.69820667,-9999,-9999,136.411,0.0981573,-9999,-9999,-9999,-4.03297,-4.71237,0,2.16228,291.716,294.266,0,-5.05374,2.54603,3.18776,6.82509,-0.002534026,-9999,-9999,-9999
201601030230 ,201601030300 ,-9999,-9999,-9999,-11.70321667,-9999,-9999,129.486,0.190888,-9999,-9999,-9999,-5.0631,-4.61593,0,1.85157,288.292,291.057,0,-6.02454,2.57566,3.21187,6.85888,-0.002402776,-9999,-9999,-9999
201601030300 ,201601030330 ,-9999,-9999,-9999,-11.76483,-9999,-9999,203.307,0.231611,-9999,-9999,-9999,-5.63468,-2.91606,0,1.1967,287.645,289.364,0,-6.56405,2.57652,3.18573,6.83567,-0.002256943,-9999,-9999,-9999
201601030330 ,201601030400 ,-9999,-9999,-9999,-11.04398,-9999,-9999,146.513,0.254849,-9999,-9999,-9999,-4.72179,-2.51653,0.217904,1.88043,291.523,292.376,0,-5.32978,2.52295,3.16245,6.81815,-0.002146526,-9999,-9999,-9999
201601030400 ,201601030430 ,-9999,-9999,-9999,-10.17114,-9999,-9999,151.509,0.624214,-9999,-9999,-9999,-4.27679,-2.17063,0,0.965458,293.604,294.809,0,-5.31408,2.50531,3.14594,6.80752,-0.002146526,-9999,-9999,-9999
