TIMESTAMP_START,TIMESTAMP_END,CO2,FC,FCH4,G,H,LE,WD,WS,USTAR,PA,RH,TA,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,P,T_SONIC,TS_1_1_1,TS_1_2_1,TS_1_3_1,WTD,FC_F,H_F,LE_F
201701010530 ,201701010600 ,-9999,-9999,-9999,-5.383333,-9999,-9999,-9999,0,-9999,100.65,98.85,-0.34,-0.4,0,0.74,311.99,311.65,0,-9999,2.52,2.79,5.83,-9999,-9999,-9999,-9999
201701010600 ,201701010630 ,-9999,-9999,-9999,-5.376667,-9999,-9999,-9999,0,-9999,100.67,98.87,-0.25,-0.58,0,0.75,312.43,312.26,0,-9999,2.54,2.77,5.87,-9999,-9999,-9999,-9999
201701010630 ,201701010700 ,-9999,-9999,-9999,-5.366667,-9999,-9999,-9999,0,-9999,100.69,98.86,-0.18,-0.37,0,0.53,313.08,312.92,0,-9999,2.47,2.8,5.79,-9999,-9999,-9999,-9999
201701010700 ,201701010730 ,-9999,-9999,-9999,-5.373333,-9999,-9999,-9999,0,-9999,100.7,98.93,-0.13,-0.36,0,0.34,312.07,312.09,0,-9999,2.49,2.79,5.82,-9999,-9999,-9999,-9999
201701010730 ,201701010800 ,-9999,-9999,-9999,-5.363333,-9999,-9999,-9999,0,-9999,100.71,99.01,-0.16,-1.64,0,1.25,310.45,310.84,0,-9999,2.5,2.77,5.84,-9999,-9999,-9999,-9999
201701010800 ,201701010830 ,-9999,-9999,-9999,-5.356667,-9999,-9999,-9999,0,-9999,100.75,98.95,-0.45,0.35,9.82,9.1,309.2,309.57,0,-9999,2.5,2.77,5.84,-9999,-9999,-9999,-9999
201701010830 ,201701010900 ,-9999,-9999,-9999,-5.333333,-9999,-9999,-9999,0.01,-9999,100.79,97.54,-0.58,2.56,15.81,13.28,308.01,307.98,0,-9999,2.5,2.77,5.82,-9999,-9999,-9999,-9999
201701010900 ,201701010930 ,-9999,-9999,-9999,-5.276667,-9999,-9999,-9999,0.26,-9999,100.82,91.65,-0.18,7.98,27.94,20.98,309.23,308.21,0,-9999,2.46,2.8,5.79,-9999,-9999,-9999,-9999
201701010930 ,201701011000 ,-9999,-9999,-9999,-5.23,-9999,-9999,-9999,1.3,-9999,100.85,89.1,-0.14,16.52,46.7,31.99,310.84,309.03,0,-9999,2.5,2.73,5.81,-9999,-9999,-9999,-9999
201701011000 ,201701011030 ,-9999,-9999,-9999,-5.13,-9999,-9999,-9999,1.34,-9999,100.88,85.04,0.11,33.14,79.97,49.24,312.63,310.22,0,-9999,2.49,2.75,5.86,-9999,-9999,-9999,-9999
201701011030 ,201701011100 ,-9999,-9999,-9999,-5.013333,-9999,-9999,-9999,1.21,-9999,100.91,85.58,0.13,44.55,101.93,61.02,314.03,310.39,0,-9999,2.49,2.73,5.81,-9999,-9999,-9999,-9999
201701011100 ,201701011130 ,-9999,-9999,-9999,-4.89,-9999,-9999,-9999,0.64,-9999,100.915,82.5,0.46,58.23,132.67,76.53,314.13,312.04,0,-9999,2.47,2.74,5.82,-9999,-9999,-9999,-9999
201701011130 ,201701011200 ,-9999,-9999,-9999,-4.743333,-9999,-9999,-9999,1.32,-9999,100.92,82.18,0.77,95.56,205.49,109.65,315.59,315.87,0,-9999,2.47,2.72,5.81,-9999,-9999,-9999,-9999
201701011200 ,201701011230 ,-9999,-9999,-9999,-4.55,-9999,-9999,-9999,0.23,-9999,100.915,79.47,0.97,57.51,145.52,86.33,314.72,316.4,0,-9999,2.47,2.72,5.82,-9999,-9999,-9999,-9999
201701011230 ,201701011300 ,-9999,-9999,-9999,-4.47,-9999,-9999,-9999,0.88,-9999,100.91,75.87,0.98,38.81,115.2,71.85,310.99,315.53,0,-9999,2.43,2.77,5.85,-9999,-9999,-9999,-9999
201701011300 ,201701011330 ,-9999,-9999,-9999,-4.44,-9999,-9999,-9999,1.82,-9999,100.92,76.09,0.8,38.61,115.98,70.73,308.21,314.85,0,-9999,2.43,2.77,5.86,-9999,-9999,-9999,-9999
201701011330 ,201701011400 ,-9999,-9999,-9999,-4.44,-9999,-9999,-9999,1.29,-9999,100.93,79.22,0.52,28.92,97.27,59.77,305.36,313.94,0,-9999,2.48,2.72,5.84,-9999,-9999,-9999,-9999
201701011400 ,201701011430 ,-9999,-9999,-9999,-4.46,-9999,-9999,-9999,0.44,-9999,100.95,77.3,0.32,18.5,76.15,47.58,302.85,312.92,0,-9999,2.47,2.73,5.84,-9999,-9999,-9999,-9999
201701011430 ,201701011500 ,-9999,-9999,-9999,-4.526667,-9999,-9999,-9999,0.53,-9999,100.97,76.78,0.09,11.22,56.92,36.27,301.48,310.91,0,-9999,2.48,2.73,5.85,-9999,-9999,-9999,-9999
201701011500 ,201701011530 ,-9999,-9999,-9999,-4.61,-9999,-9999,-9999,1.82,-9999,100.975,77.38,-0.28,7.61,44.41,28.38,298.99,307.41,0,-9999,2.47,2.74,5.86,-9999,-9999,-9999,-9999
201701011530 ,201701011600 ,-9999,-9999,-9999,-4.71,-9999,-9999,-9999,2.2,-9999,100.98,79.21,-0.6,-3.39,24.18,17.66,295.78,305.69,0,-9999,2.48,2.73,5.85,-9999,-9999,-9999,-9999
201701011600 ,201701011630 ,-9999,-9999,-9999,-4.81,-9999,-9999,-9999,1.64,-9999,101.01,79.12,-0.82,-11.09,6.22,7.58,294.98,304.71,0,-9999,2.49,2.73,5.86,-9999,-9999,-9999,-9999
201701011630 ,201701011700 ,-9999,-9999,-9999,-4.913333,-9999,-9999,-9999,0.27,-9999,101.04,77.85,-0.96,-13.72,0.14,3.56,293.06,303.36,0,-9999,2.48,2.74,5.86,-9999,-9999,-9999,-9999
201701011700 ,201701011730 ,-9999,-9999,-9999,-5,-9999,-9999,-9999,0.06,-9999,101.065,71.76,-0.87,-12.75,0,2.34,288.85,299.26,0,-9999,2.49,2.75,5.87,-9999,-9999,-9999,-9999
201701011730 ,201701011800 ,-9999,-9999,-9999,-5.066667,-9999,-9999,-9999,0.15,-9999,101.09,71.99,-1.21,-13.59,0,2.77,284.69,295.51,0,-9999,2.51,2.75,5.87,-9999,-9999,-9999,-9999
201701011800 ,201701011830 ,-9999,-9999,-9999,-5.096667,-9999,-9999,-9999,0,-9999,101.11,66.71,-1.19,-15.48,0,3.35,282.38,294.51,0,-9999,2.51,2.76,5.88,-9999,-9999,-9999,-9999
201701011830 ,201701011900 ,-9999,-9999,-9999,-5.133333,-9999,-9999,-9999,0,-9999,101.13,71.09,-1.84,-15.29,0,3.26,279.08,291.11,0,-9999,2.52,2.75,5.88,-9999,-9999,-9999,-9999
201701011900 ,201701011930 ,-9999,-9999,-9999,-5.153333,-9999,-9999,-9999,0,-9999,101.15,73.83,-2.34,-15.77,0,3.93,279.11,290.95,0,-9999,2.52,2.76,5.88,-9999,-9999,-9999,-9999
201701011930 ,201701012000 ,-9999,-9999,-9999,-5.163333,-9999,-9999,-9999,0.23,-9999,101.17,75.43,-2.36,-16.82,0,3.72,278.2,291.3,0,-9999,2.52,2.77,5.89,-9999,-9999,-9999,-9999
201701012000 ,201701012030 ,-9999,-9999,-9999,-5.173333,-9999,-9999,-9999,0,-9999,101.205,73.83,-2.93,-16.35,0,3.57,273.7,286.48,0,-9999,2.54,2.77,5.9,-9999,-9999,-9999,-9999
201701012030 ,201701012100 ,-9999,-9999,-9999,-5.196667,-9999,-9999,-9999,1.85,-9999,101.24,72.75,-2.58,-17.8,0,3.73,276.78,290.85,0,-9999,2.52,2.78,5.91,-9999,-9999,-9999,-9999
201701012100 ,201701012130 ,-9999,-9999,-9999,-5.213333,-9999,-9999,-9999,0.23,-9999,101.265,76.45,-2.89,-18,0,2.93,273.33,288.4,0,-9999,2.51,2.79,5.92,-9999,-9999,-9999,-9999
201701012130 ,201701012200 ,-9999,-9999,-9999,-5.233333,-9999,-9999,-9999,0,-9999,101.29,80.43,-3.38,-15.76,0,2.67,272.22,285.31,0,-9999,2.52,2.76,5.89,-9999,-9999,-9999,-9999
201701012200 ,201701012230 ,-9999,-9999,-9999,-5.25,-9999,-9999,-9999,0.19,-9999,101.315,74.63,-3.3,-16.46,0,3,271.15,284.61,0,-9999,2.53,2.77,5.9,-9999,-9999,-9999,-9999
201701012230 ,201701012300 ,-9999,-9999,-9999,-5.253333,-9999,-9999,-9999,1.31,-9999,101.34,72.67,-3.01,-20.55,0,3.93,271.76,288.38,0,-9999,2.56,2.75,5.88,-9999,-9999,-9999,-9999
201701012300 ,201701012330 ,-9999,-9999,-9999,-5.27,-9999,-9999,-9999,1.51,-9999,101.355,75.64,-3.3,-21.81,0,3.3,270.68,289.19,0,-9999,2.5,2.75,5.88,-9999,-9999,-9999,-9999
201701012330 ,201701020000 ,-9999,-9999,-9999,-5.283333,-9999,-9999,-9999,1.77,-9999,101.37,76.04,-3.36,-22.45,0,3.32,270.41,289.54,0,-9999,2.56,2.74,5.87,-9999,-9999,-9999,-9999
201701020000 ,201701020030 ,-9999,-9999,-9999,-5.286667,-9999,-9999,-9999,1.42,-9999,101.385,75.95,-3.49,-22.84,0,3.19,268.41,288.06,0,-9999,2.55,2.78,5.91,-9999,-9999,-9999,-9999
201701020030 ,201701020100 ,-9999,-9999,-9999,-5.293333,-9999,-9999,-9999,0.47,-9999,101.4,76.35,-3.62,-22.36,0,3.08,266.72,286,0,-9999,2.52,2.75,5.88,-9999,-9999,-9999,-9999
201701020100 ,201701020130 ,-9999,-9999,-9999,-5.286667,-9999,-9999,-9999,0.13,-9999,101.415,79.55,-4.11,-21.3,0,2.9,265.08,283.48,0,-9999,2.54,2.76,5.9,-9999,-9999,-9999,-9999
201701020130 ,201701020200 ,-9999,-9999,-9999,-5.293333,-9999,-9999,-9999,0,-9999,101.43,79.83,-4.51,-20.67,0,2.58,262.21,280.3,0,-9999,2.53,2.77,5.92,-9999,-9999,-9999,-9999
201701020200 ,201701020230 ,-9999,-9999,-9999,-5.296667,-9999,-9999,-9999,0.01,-9999,101.445,85.64,-5.55,-20.58,0,2.8,259.32,277.1,0,-9999,2.55,2.77,5.93,-9999,-9999,-9999,-9999
201701020230 ,201701020300 ,-9999,-9999,-9999,-5.303333,-9999,-9999,-9999,0,-9999,101.46,87.71,-5.62,-20.5,0,3.7,259.51,276.31,0,-9999,2.54,2.78,5.93,-9999,-9999,-9999,-9999
201701020300 ,201701020330 ,-9999,-9999,-9999,-5.31,-9999,-9999,-9999,0,-9999,101.475,84.17,-5.18,-19.37,0,3.19,260.64,276.82,0,-9999,2.53,2.75,5.92,-9999,-9999,-9999,-9999
201701020330 ,201701020400 ,-9999,-9999,-9999,-5.316667,-9999,-9999,-9999,0,-9999,101.49,85.41,-6.08,-19.31,0,2.62,258.75,275.44,0,-9999,2.53,2.76,5.92,-9999,-9999,-9999,-9999
201701020400 ,201701020430 ,-9999,-9999,-9999,-5.33,-9999,-9999,-9999,0,-9999,101.505,89.73,-6.77,-20.88,0,3.26,257.05,274.67,0,-9999,2.54,2.77,5.94,-9999,-9999,-9999,-9999
201701020430 ,201701020500 ,-9999,-9999,-9999,-5.34,-9999,-9999,-9999,0.01,-9999,101.52,91.19,-6.57,-20.71,0,3.24,256.67,274.14,0,-9999,2.55,2.77,5.93,-9999,-9999,-9999,-9999
201701020500 ,201701020530 ,-9999,-9999,-9999,-5.34,-9999,-9999,-9999,0,-9999,101.545,89.41,-6.51,-20.53,0,3.2,256.01,273.34,0,-9999,2.54,2.77,5.93,-9999,-9999,-9999,-9999
201701020530 ,201701020600 ,-9999,-9999,-9999,-5.36,-9999,-9999,-9999,0,-9999,101.57,89.38,-7.13,-20.75,0,3.77,255.81,272.79,0,-9999,2.53,2.77,5.94,-9999,-9999,-9999,-9999
201701020600 ,201701020630 ,-9999,-9999,-9999,-5.353333,-9999,-9999,-9999,0.1,-9999,101.595,90.54,-6.9,-20.53,0,4.19,257.55,273.89,0,-9999,2.53,2.76,5.93,-9999,-9999,-9999,-9999
201701020630 ,201701020700 ,-9999,-9999,-9999,-5.366667,-9999,-9999,-9999,1.37,-9999,101.62,81.64,-5.21,-22.86,0,4.14,260.76,279.48,0,-9999,2.49,2.73,5.9,-9999,-9999,-9999,-9999
201701020700 ,201701020730 ,-9999,-9999,-9999,-5.386667,-9999,-9999,-9999,0.32,-9999,101.64,75.23,-4.75,-20.62,0,3.62,260.27,277.27,0,-9999,2.49,2.72,5.9,-9999,-9999,-9999,-9999
201701020730 ,201701020800 ,-9999,-9999,-9999,-5.383333,-9999,-9999,-9999,0.01,-9999,101.66,73.08,-4.93,-20.72,0,4.07,259.39,276.04,0,-9999,2.49,2.74,5.92,-9999,-9999,-9999,-9999
201701020800 ,201701020830 ,-9999,-9999,-9999,-5.403333,-9999,-9999,-9999,2.09,-9999,101.705,70.59,-4.45,-22.53,10.58,11.35,261.16,282.92,0,-9999,2.5,2.72,5.91,-9999,-9999,-9999,-9999
201701020830 ,201701020900 ,-9999,-9999,-9999,-5.373333,-9999,-9999,-9999,1.64,-9999,101.75,62.61,-3.09,5.52,69.61,39.79,261.53,285.83,0,-9999,2.47,2.71,5.89,-9999,-9999,-9999,-9999
201701020900 ,201701020930 ,-9999,-9999,-9999,-5.323333,-9999,-9999,-9999,1.4,-9999,101.795,58.41,-2.17,33.84,131.86,69.49,261.03,289.56,0,-9999,2.47,2.71,5.89,-9999,-9999,-9999,-9999
201701020930 ,201701021000 ,-9999,-9999,-9999,-5.193333,-9999,-9999,-9999,0.93,-9999,101.84,55.25,-1.48,62.52,191.15,96.59,260.98,293.02,0,-9999,2.47,2.71,5.9,-9999,-9999,-9999,-9999
201701021000 ,201701021030 ,-9999,-9999,-9999,-5.08,-9999,-9999,-9999,0.57,-9999,101.865,57.28,-0.88,86.24,243.93,120.65,260.5,297.54,0,-9999,2.47,2.71,5.89,-9999,-9999,-9999,-9999
201701021030 ,201701021100 ,-9999,-9999,-9999,-4.9,-9999,-9999,-9999,0.19,-9999,101.89,59.92,0.12,108.13,285.85,137.7,261.34,301.36,0,-9999,2.48,2.72,5.89,-9999,-9999,-9999,-9999
201701021100 ,201701021130 ,-9999,-9999,-9999,-4.73,-9999,-9999,-9999,1.56,-9999,101.895,59.39,-0.02,120.05,318.06,153.75,260.1,304.36,0.4,-9999,2.46,2.7,5.86,-9999,-9999,-9999,-9999
201701021130 ,201701021200 ,-9999,-9999,-9999,-4.616667,-9999,-9999,-9999,3.54,-9999,101.9,59.58,-0.81,112.79,336.45,171.43,252.94,305.17,0.3,-9999,2.43,2.68,5.84,-9999,-9999,-9999,-9999
201701021200 ,201701021230 ,-9999,-9999,-9999,-4.536667,-9999,-9999,-9999,3.57,-9999,101.895,57.59,-0.47,102.1,338.73,164.6,233.8,305.83,0.3,-9999,2.43,2.68,5.84,-9999,-9999,-9999,-9999
201701021230 ,201701021300 ,-9999,-9999,-9999,-4.523333,-9999,-9999,-9999,3.41,-9999,101.89,54.51,-0.28,72.99,326.69,157.71,209.98,305.97,0,-9999,2.43,2.66,5.83,-9999,-9999,-9999,-9999
201701021300 ,201701021330 ,-9999,-9999,-9999,-4.506667,-9999,-9999,-9999,4.4,-9999,101.905,49.35,-0.12,58.45,302.03,148.18,210,305.4,0.1,-9999,2.42,2.66,5.81,-9999,-9999,-9999,-9999
201701021330 ,201701021400 ,-9999,-9999,-9999,-4.54,-9999,-9999,-9999,4.08,-9999,101.92,47.46,-0.14,31.33,259.86,133.72,210.04,304.85,0,-9999,2.43,2.66,5.83,-9999,-9999,-9999,-9999
201701021400 ,201701021430 ,-9999,-9999,-9999,-4.6,-9999,-9999,-9999,4.28,-9999,101.95,44.64,0.26,6.94,215.98,115.07,209.69,303.66,0.1,-9999,2.45,2.69,5.82,-9999,-9999,-9999,-9999
201701021430 ,201701021500 ,-9999,-9999,-9999,-4.686667,-9999,-9999,-9999,4.65,-9999,101.98,44.16,0.19,-19.91,165.83,92.81,209.25,302.18,0,-9999,2.48,2.73,5.87,-9999,-9999,-9999,-9999
201701021500 ,201701021530 ,-9999,-9999,-9999,-4.756667,-9999,-9999,-9999,4.38,-9999,102.02,43.89,0.18,-48.33,109.95,66.89,208.62,300.01,0,-9999,2.5,2.69,5.84,-9999,-9999,-9999,-9999
201701021530 ,201701021600 ,-9999,-9999,-9999,-4.856667,-9999,-9999,-9999,3.87,-9999,102.06,44.02,-0.19,-72.63,56.24,39.4,208.06,297.53,0,-9999,2.51,2.72,5.88,-9999,-9999,-9999,-9999
201701021600 ,201701021630 ,-9999,-9999,-9999,-4.976667,-9999,-9999,-9999,3.55,-9999,102.085,46.26,-0.55,-85.42,13.61,11.96,207.64,294.71,0,-9999,2.56,2.75,5.92,-9999,-9999,-9999,-9999
201701021630 ,201701021700 ,-9999,-9999,-9999,-5.1,-9999,-9999,-9999,3.29,-9999,102.11,47.15,-1.15,-87.95,0.29,3,207.08,292.32,0,-9999,2.59,2.8,5.98,-9999,-9999,-9999,-9999
201701021700 ,201701021730 ,-9999,-9999,-9999,-5.21,-9999,-9999,-9999,3.35,-9999,102.13,47,-1.57,-87.39,0,2.32,206.22,291.29,0,-9999,2.61,2.8,5.98,-9999,-9999,-9999,-9999
201701021730 ,201701021800 ,-9999,-9999,-9999,-5.31,-9999,-9999,-9999,0.93,-9999,102.15,50.49,-2.07,-84.69,0,2.26,205.03,287.46,0,-9999,2.61,2.81,5.99,-9999,-9999,-9999,-9999
201701021800 ,201701021830 ,-9999,-9999,-9999,-5.383333,-9999,-9999,-9999,0.16,-9999,102.18,52.33,-2.6,-83.57,0,2.62,203.81,284.76,0,-9999,2.61,2.81,6,-9999,-9999,-9999,-9999
201701021830 ,201701021900 ,-9999,-9999,-9999,-5.44,-9999,-9999,-9999,0.01,-9999,102.21,51.15,-2.78,-81.61,0,2.87,203.56,282.3,0,-9999,2.61,2.81,5.99,-9999,-9999,-9999,-9999
201701021900 ,201701021930 ,-9999,-9999,-9999,-5.473333,-9999,-9999,-9999,0.07,-9999,102.255,51.04,-3.01,-80.82,0,2.94,203.19,281.07,0,-9999,2.62,2.8,5.99,-9999,-9999,-9999,-9999
201701021930 ,201701022000 ,-9999,-9999,-9999,-5.5,-9999,-9999,-9999,0,-9999,102.3,54.16,-3.28,-78.03,0,2.69,202.89,278.23,0,-9999,2.6,2.79,5.99,-9999,-9999,-9999,-9999
201701022000 ,201701022030 ,-9999,-9999,-9999,-5.533333,-9999,-9999,-9999,0.75,-9999,102.335,50.67,-3.02,-81.68,0,3.22,203.17,281.63,0,-9999,2.59,2.8,6,-9999,-9999,-9999,-9999
201701022030 ,201701022100 ,-9999,-9999,-9999,-5.556667,-9999,-9999,-9999,0.04,-9999,102.37,49.01,-2.79,-83.12,0,2.73,202.73,283.12,0,-9999,2.58,2.79,5.96,-9999,-9999,-9999,-9999
201701022100 ,201701022130 ,-9999,-9999,-9999,-5.576667,-9999,-9999,-9999,0.04,-9999,102.39,50.87,-3.11,-80.72,0,2.68,201.77,279.81,0,-9999,2.59,2.81,5.98,-9999,-9999,-9999,-9999
201701022130 ,201701022200 ,-9999,-9999,-9999,-5.603333,-9999,-9999,-9999,0.02,-9999,102.41,57.2,-3.84,-77.88,0,2.52,200.75,276.11,0,-9999,2.6,2.8,6.01,-9999,-9999,-9999,-9999
201701022200 ,201701022230 ,-9999,-9999,-9999,-5.62,-9999,-9999,-9999,0,-9999,102.435,63.58,-4.77,-76.52,0,2.88,199.87,273.51,0,-9999,2.61,2.81,6,-9999,-9999,-9999,-9999
201701022230 ,201701022300 ,-9999,-9999,-9999,-5.653333,-9999,-9999,-9999,0,-9999,102.46,63.66,-4.69,-76.4,0,2.9,199.38,272.88,0,-9999,2.6,2.8,6,-9999,-9999,-9999,-9999
201701022300 ,201701022330 ,-9999,-9999,-9999,-5.67,-9999,-9999,-9999,0,-9999,102.495,66.17,-5.04,-76.89,0,3.23,199.32,272.98,0,-9999,2.6,2.81,6,-9999,-9999,-9999,-9999
201701022330 ,201701030000 ,-9999,-9999,-9999,-5.683333,-9999,-9999,-9999,0.25,-9999,102.53,56.26,-4.26,-81.38,0,3.14,199.77,278.01,0,-9999,2.58,2.81,6,-9999,-9999,-9999,-9999
201701030000 ,201701030030 ,-9999,-9999,-9999,-5.703333,-9999,-9999,-9999,2.74,-9999,102.55,48.53,-3.15,-86.58,0,2.5,200,284.08,0,-9999,2.52,2.75,5.94,-9999,-9999,-9999,-9999
201701030030 ,201701030100 ,-9999,-9999,-9999,-5.72,-9999,-9999,-9999,1.34,-9999,102.57,51.31,-3.59,-85.28,0,2.11,198.97,282.14,0,-9999,2.53,2.76,5.95,-9999,-9999,-9999,-9999
201701030100 ,201701030130 ,-9999,-9999,-9999,-5.736667,-9999,-9999,-9999,1.41,-9999,102.585,53.89,-4.07,-85.42,0,2.3,198.13,281.25,0,-9999,2.53,2.8,5.98,-9999,-9999,-9999,-9999
201701030130 ,201701030200 ,-9999,-9999,-9999,-5.753333,-9999,-9999,-9999,2.11,-9999,102.6,50.65,-3.76,-86.89,0,2.39,198.12,282.62,0,-9999,2.55,2.76,6,-9999,-9999,-9999,-9999
201701030200 ,201701030230 ,-9999,-9999,-9999,-5.76,-9999,-9999,-9999,1.73,-9999,102.635,53.77,-3.94,-86.96,0,2.27,197.51,282.2,0,-9999,2.54,2.81,5.96,-9999,-9999,-9999,-9999
201701030230 ,201701030300 ,-9999,-9999,-9999,-5.763333,-9999,-9999,-9999,0.48,-9999,102.67,54.12,-4.07,-86.75,0,2.45,197.11,281.41,0,-9999,2.55,2.76,6,-9999,-9999,-9999,-9999
201701030300 ,201701030330 ,-9999,-9999,-9999,-5.793333,-9999,-9999,-9999,0.44,-9999,102.69,55.34,-4.51,-84.92,0,2.29,196.59,279.22,0,-9999,2.54,2.77,6,-9999,-9999,-9999,-9999
201701030330 ,201701030400 ,-9999,-9999,-9999,-5.8,-9999,-9999,-9999,2.01,-9999,102.71,50.25,-3.87,-87.6,0,2.25,196.75,282.1,0,-9999,2.53,2.77,5.98,-9999,-9999,-9999,-9999
201701030400 ,201701030430 ,-9999,-9999,-9999,-5.81,-9999,-9999,-9999,1.91,-9999,102.73,49.84,-3.94,-88.06,0,2.09,196.31,282.28,0,-9999,2.53,2.77,5.98,-9999,-9999,-9999,-9999
201701030430 ,201701030500 ,-9999,-9999,-9999,-5.82,-9999,-9999,-9999,1,-9999,102.75,53.2,-4.44,-85.75,0,1.98,195.12,278.89,0,-9999,2.54,2.76,6.02,-9999,-9999,-9999,-9999
201701030500 ,201701030530 ,-9999,-9999,-9999,-5.833333,-9999,-9999,-9999,0.1,-9999,102.755,51.77,-4.54,-85.24,0,2.59,194.5,277.15,0,-9999,2.53,2.77,6.02,-9999,-9999,-9999,-9999
201701030530 ,201701030600 ,-9999,-9999,-9999,-5.84,-9999,-9999,-9999,0.42,-9999,102.76,53.29,-4.73,-84.31,0,2.54,194.21,275.98,0,-9999,2.52,2.75,6.01,-9999,-9999,-9999,-9999
201701030600 ,201701030630 ,-9999,-9999,-9999,-5.843333,-9999,-9999,-9999,0.45,-9999,102.765,57.03,-5.37,-82.91,0,2.48,193.43,273.86,0,-9999,2.52,2.77,6.01,-9999,-9999,-9999,-9999
201701030630 ,201701030700 ,-9999,-9999,-9999,-5.863333,-9999,-9999,-9999,0,-9999,102.77,54.87,-5.18,-83.48,0,2.6,192.94,273.82,0,-9999,2.52,2.75,6.02,-9999,-9999,-9999,-9999
201701030700 ,201701030730 ,-9999,-9999,-9999,-5.876667,-9999,-9999,-9999,0,-9999,102.775,56.86,-5.41,-81.85,0,2.65,192.47,271.67,0,-9999,2.5,2.76,6.01,-9999,-9999,-9999,-9999
201701030730 ,201701030800 ,-9999,-9999,-9999,-5.883333,-9999,-9999,-9999,0,-9999,102.78,55.68,-5.38,-80.99,0.05,3.47,191.96,269.53,0,-9999,2.51,2.75,6.02,-9999,-9999,-9999,-9999
201701030800 ,201701030830 ,-9999,-9999,-9999,-5.906667,-9999,-9999,-9999,0,-9999,102.795,57.29,-5.72,-76.29,13.24,11.74,191.63,269.42,0,-9999,2.51,2.75,6.03,-9999,-9999,-9999,-9999
201701030830 ,201701030900 ,-9999,-9999,-9999,-5.896667,-9999,-9999,-9999,0.17,-9999,102.81,54.13,-4.8,-62.79,58.95,38.78,191.67,274.63,0,-9999,2.48,2.74,6.01,-9999,-9999,-9999,-9999
201701030900 ,201701030930 ,-9999,-9999,-9999,-5.843333,-9999,-9999,-9999,0.71,-9999,102.81,53.7,-3.86,-42.83,114.28,67.46,192.84,282.49,0,-9999,2.43,2.7,5.97,-9999,-9999,-9999,-9999
201701030930 ,201701031000 ,-9999,-9999,-9999,-5.756667,-9999,-9999,-9999,0,-9999,102.81,50.36,-2.72,-16.42,170.49,93.63,193.88,287.16,0,-9999,2.41,2.69,5.96,-9999,-9999,-9999,-9999
201701031000 ,201701031030 ,-9999,-9999,-9999,-5.71,-9999,-9999,-9999,0,-9999,102.815,45.66,-1.83,10.78,222.02,115.45,196.25,292.04,0,-9999,2.41,2.69,5.97,-9999,-9999,-9999,-9999
